Cod. Promo��o    ;Ds. Promo��o       ;Ds. Referencia     ;Cod. Produto       ;Dt. Inicio        ;Dt. Final      ;Vl. Anterior   ;Vl. Promo��o
180;SALE 2021 CORRETA;M3622033;53122;26/12/2020;31/03/2021;219;109,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3721001;54194;23/03/2021;30/06/2021;208;145,6
194;PROMOCAO VENTO DE MUDANCAS 30%;M3729003;54199;23/03/2021;30/06/2021;151;105,7
194;PROMOCAO VENTO DE MUDANCAS 30%;M3729003;54201;23/03/2021;30/06/2021;151;105,7
170;5% COLECAO NOVA;M3413007;47417;21/05/2020;31/12/2021;169;160,55
170;5% COLECAO NOVA;M3413007;47418;21/05/2020;31/12/2021;169;160,55
180;SALE 2021 CORRETA;M3619013;51802;26/12/2020;31/03/2021;139;69,5
180;SALE 2021 CORRETA;M3619013;51803;26/12/2020;31/03/2021;139;69,5
180;SALE 2021 CORRETA;M3619013;51807;26/12/2020;31/03/2021;139;69,5
169;50% - JEANS + POESIA CONCRETA;M3418033;46699;19/05/2020;31/12/2021;179;89,5
180;SALE 2021 CORRETA;M3610011;52336;26/12/2020;31/03/2021;64;32
194;PROMOCAO VENTO DE MUDANCAS 30%;M3624047;52347;23/03/2021;30/06/2021;122;85,4
180;SALE 2021 CORRETA;M3623021;53011;26/12/2020;31/03/2021;98;49
176;BLACK 2020;M3528076;50059;13/11/2020;31/12/2021;179;125,3
194;PROMOCAO VENTO DE MUDANCAS 30%;M3729005;54346;23/03/2021;30/06/2021;151;105,7
169;50% - JEANS + POESIA CONCRETA;M3423027;47127;19/05/2020;31/12/2021;69;34,5
180;SALE 2021 CORRETA;M3513048;50409;26/12/2020;31/03/2021;0;0
180;SALE 2021 CORRETA;M3513048;50411;26/12/2020;31/03/2021;0;0
169;50% - JEANS + POESIA CONCRETA;M3424028;46496;19/05/2020;31/12/2021;99;49,5
174;BLACK 2020;M3512011;49705;10/11/2020;31/12/2021;99;49,5
174;BLACK 2020;M3513049;50194;10/11/2020;31/12/2021;99;49,5
174;BLACK 2020;M3513049;50198;10/11/2020;31/12/2021;99;49,5
193;PROMOCAO MOLETOM 30;M3528012;48834;10/03/2021;30/06/2021;169;84,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3110019;51872;23/03/2021;30/06/2021;109;76,3
193;PROMOCAO MOLETOM 30;M3528023;49248;10/03/2021;30/06/2021;219;109,5
180;SALE 2021 CORRETA;M3618013;51209;26/12/2020;31/03/2021;159;79,5
180;SALE 2021 CORRETA;M3618013;51211;26/12/2020;31/03/2021;159;79,5
180;SALE 2021 CORRETA;M3618013;51214;26/12/2020;31/03/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3411011;46318;06/04/2020;31/12/2021;89;44,5
180;SALE 2021 CORRETA;M3624036;52788;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3610001;50783;26/12/2020;31/03/2021;129;64,5
169;50% - JEANS + POESIA CONCRETA;M3418044;46481;19/05/2020;31/12/2021;229;114,5
169;50% - JEANS + POESIA CONCRETA;M3429024;47275;19/05/2020;31/12/2021;139;69,5
193;PROMOCAO MOLETOM 30;M3528025;49521;10/03/2021;30/06/2021;269;134,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3718003;53919;23/03/2021;30/06/2021;258;180,6
169;50% - JEANS + POESIA CONCRETA;M3418010;46499;19/05/2020;31/12/2021;169;84,5
180;SALE 2021 CORRETA;M3620011;51422;26/12/2020;31/03/2021;159;79,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3723005;54158;23/03/2021;30/06/2021;88;61,6
193;PROMOCAO MOLETOM 30;M3528060;49949;10/03/2021;30/06/2021;239;119,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3722004;54114;23/03/2021;30/06/2021;168;117,6
180;SALE 2021 CORRETA;M3611017;52122;26/12/2020;31/03/2021;126;63
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3419006;45983;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3419006;45986;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3419006;45991;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3419006;45994;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421018;46000;06/04/2020;31/12/2021;219;109,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421018;46004;06/04/2020;31/12/2021;219;109,5
169;50% - JEANS + POESIA CONCRETA;M3429025;47398;19/05/2020;31/12/2021;159;79,5
176;BLACK 2020;M3612005;1039439;13/11/2020;31/12/2021;99;59,4
194;PROMOCAO VENTO DE MUDANCAS 30%;M3719005;54100;23/03/2021;30/06/2021;139;97,3
170;5% COLECAO NOVA;M3429010;48180;21/05/2020;31/12/2021;149;141,55
180;SALE 2021 CORRETA;M3611012;51908;26/12/2020;31/03/2021;98;49
180;SALE 2021 CORRETA;M3618021;52020;26/12/2020;31/03/2021;174;87
169;50% - JEANS + POESIA CONCRETA;M3422010;46465;19/05/2020;31/12/2021;229;114,5
169;50% - JEANS + POESIA CONCRETA;M3422010;46472;19/05/2020;31/12/2021;229;114,5
180;SALE 2021 CORRETA;M3628010;50607;26/12/2020;31/03/2021;229;114,5
180;SALE 2021 CORRETA;M3624007;1039512;26/12/2020;31/03/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3429016;48139;19/05/2020;31/12/2021;139;69,5
180;SALE 2021 CORRETA;M3619006;50985;26/12/2020;31/03/2021;159;79,5
180;SALE 2021 CORRETA;M3610020;52482;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3611017;52471;26/12/2020;31/03/2021;126;63
180;SALE 2021 CORRETA;M3624018;53036;26/12/2020;31/03/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412025;46244;06/04/2020;31/12/2021;69;34,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412025;46245;06/04/2020;31/12/2021;69;34,5
169;50% - JEANS + POESIA CONCRETA;M3415011;46263;19/05/2020;31/12/2021;179;89,5
180;SALE 2021 CORRETA;M3511008;50374;26/12/2020;31/03/2021;89;44,5
180;SALE 2021 CORRETA;M3420015;51456;26/12/2020;31/03/2021;219;109,5
180;SALE 2021 CORRETA;M3413034;47837;26/12/2020;31/03/2021;139;69,5
180;SALE 2021 CORRETA;M3611021;52809;26/12/2020;31/03/2021;115;57,5
180;SALE 2021 CORRETA;M3619014;51501;26/12/2020;31/03/2021;149;74,5
180;SALE 2021 CORRETA;M3218046;46397;26/12/2020;31/03/2021;169;84,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3624058;53311;23/03/2021;30/06/2021;87;60,9
169;50% - JEANS + POESIA CONCRETA;M3412017;45961;19/05/2020;31/12/2021;119;59,5
193;PROMOCAO MOLETOM 30;M3528066;49911;10/03/2021;30/06/2021;249;124,5
180;SALE 2021 CORRETA;M3621005;50484;26/12/2020;31/03/2021;229;114,5
180;SALE 2021 CORRETA;M3610017;52104;26/12/2020;31/03/2021;99;49,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3718008;54486;23/03/2021;30/06/2021;173;121,1
194;PROMOCAO VENTO DE MUDANCAS 30%;M3718008;54487;23/03/2021;30/06/2021;173;121,1
194;PROMOCAO VENTO DE MUDANCAS 30%;M3718008;54488;23/03/2021;30/06/2021;173;121,1
194;PROMOCAO VENTO DE MUDANCAS 30%;M3619042;54503;23/03/2021;30/06/2021;129;90,3
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423020;46163;06/04/2020;31/12/2021;69;34,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423020;46166;06/04/2020;31/12/2021;69;34,5
169;50% - JEANS + POESIA CONCRETA;M3418005;46385;19/05/2020;31/12/2021;169;84,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424038;46401;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424038;46403;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424038;46404;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3419008;46407;06/04/2020;31/12/2021;139;69,5
180;SALE 2021 CORRETA;M3420010;47291;26/12/2020;31/03/2021;159;79,5
176;BLACK 2020;M3528062;49843;13/11/2020;31/12/2021;219;153,3
180;SALE 2021 CORRETA;M3611021;52821;26/12/2020;31/03/2021;115;57,5
180;SALE 2021 CORRETA;M3611021;52823;26/12/2020;31/03/2021;115;57,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3425010;46331;06/04/2020;31/12/2021;159;79,5
170;5% COLECAO NOVA;M3429010;47619;21/05/2020;31/12/2021;149;141,55
180;SALE 2021 CORRETA;M3624019;51632;26/12/2020;31/03/2021;149;74,5
180;SALE 2021 CORRETA;M3619024;51654;26/12/2020;31/03/2021;149;74,5
180;SALE 2021 CORRETA;M3610030;53348;26/12/2020;31/03/2021;109;54,5
180;SALE 2021 CORRETA;M3619006;51050;26/12/2020;31/03/2021;159;79,5
194;PROMOCAO VENTO DE MUDANCAS 30%;M3723004;54154;23/03/2021;30/06/2021;98;68,6
180;SALE 2021 CORRETA;M3619006;51051;26/12/2020;31/03/2021;159;79,5
169;50% - JEANS + POESIA CONCRETA;M3412028;46640;19/05/2020;31/12/2021;89;44,5
193;PROMOCAO MOLETOM 30;M3528018;49132;10/03/2021;30/06/2021;199;99,5
193;PROMOCAO MOLETOM 30;M3513020;49149;10/03/2021;30/06/2021;139;69,5
193;PROMOCAO MOLETOM 30;M3528059;49725;10/03/2021;30/06/2021;229;114,5
168;50% COLECAO ESTOQUE;M2017001;8566;07/05/2020;31/12/2021;219,9;109,95
174;BLACK 2020;M3011010;23008;10/11/2020;31/12/2021;299;149,5
174;BLACK 2020;M3011010;23010;10/11/2020;31/12/2021;299;149,5
174;BLACK 2020;M3013009;23023;10/11/2020;31/12/2021;199,9;99,95
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3013010;23043;06/04/2020;31/12/2021;134,9;67,45
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3013010;23050;06/04/2020;31/12/2021;134,9;67,45
168;50% COLECAO ESTOQUE;M2825001;26805;07/05/2020;31/12/2021;159,9;79,95
168;50% COLECAO ESTOQUE;M2615011;21593;07/05/2020;31/12/2021;129,9;64,95
174;BLACK 2020;M3013014;23115;10/11/2020;31/12/2021;159,9;79,95
168;50% COLECAO ESTOQUE;M2715012;24544;07/05/2020;31/12/2021;182,9;91,45
168;50% COLECAO ESTOQUE;M2715012;24545;07/05/2020;31/12/2021;182,9;91,45
174;BLACK 2020;M3021015;22973;10/11/2020;31/12/2021;499,9;249,95
180;SALE 2021 CORRETA;M2218026;18308;26/12/2020;31/03/2021;149;74,5
168;50% COLECAO ESTOQUE;M2615011;21635;07/05/2020;31/12/2021;129,9;64,95
168;50% COLECAO ESTOQUE;M2727004;24651;07/05/2020;31/12/2021;209,9;104,95
168;50% COLECAO ESTOQUE;M2727004;24652;07/05/2020;31/12/2021;209,9;104,95
174;BLACK 2020;M3011008;22843;10/11/2020;31/12/2021;269,9;134,95
174;BLACK 2020;M3011004;22875;10/11/2020;31/12/2021;249,9;124,95
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3119022;33948;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3126006;35241;06/04/2020;31/12/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3126006;35243;06/04/2020;31/12/2021;159;79,5
170;5% COLECAO NOVA;M3229006;37449;21/05/2020;31/12/2021;159;151,05
180;SALE 2021 CORRETA;M3119003;30987;26/12/2020;31/03/2021;129,9;64,95
180;SALE 2021 CORRETA;M3119003;30993;26/12/2020;31/03/2021;129,9;64,95
193;PROMOCAO MOLETOM 30;M3121054;36727;10/03/2021;30/06/2021;199;99,5
193;PROMOCAO MOLETOM 30;M3121054;36729;10/03/2021;30/06/2021;199;99,5
180;SALE 2021 CORRETA;M3212008;37319;26/12/2020;31/03/2021;189;94,5
176;BLACK 2020;M3213005;37320;13/11/2020;31/12/2021;169;101,4
168;50% COLECAO ESTOQUE;M3115012;34376;07/05/2020;31/12/2021;129;64,5
180;SALE 2021 CORRETA;M3122030;37586;26/12/2020;31/03/2021;499;249,5
180;SALE 2021 CORRETA;M3111006;31727;26/12/2020;31/03/2021;139,9;69,95
180;SALE 2021 CORRETA;M3111006;31728;26/12/2020;31/03/2021;139,9;69,95
180;SALE 2021 CORRETA;M3111006;31736;26/12/2020;31/03/2021;139,9;69,95
168;50% COLECAO ESTOQUE;M3222004;39130;07/05/2020;31/12/2021;399;199,5
168;50% COLECAO ESTOQUE;M3222004;39131;07/05/2020;31/12/2021;399;199,5
168;50% COLECAO ESTOQUE;M3222004;39132;07/05/2020;31/12/2021;399;199,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3119022;39260;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3119022;39261;06/04/2020;31/12/2021;149;74,5
169;50% - JEANS + POESIA CONCRETA;M2929006;31290;19/05/2020;31/12/2021;139,9;69,95
169;50% - JEANS + POESIA CONCRETA;M2929006;31295;19/05/2020;31/12/2021;139,9;69,95
169;50% - JEANS + POESIA CONCRETA;M2929006;31306;19/05/2020;31/12/2021;139,9;69,95
169;50% - JEANS + POESIA CONCRETA;M2929006;31309;19/05/2020;31/12/2021;139,9;69,95
168;50% COLECAO ESTOQUE;M3115015;33133;07/05/2020;31/12/2021;159;79,5
168;50% COLECAO ESTOQUE;M3115015;33135;07/05/2020;31/12/2021;159;79,5
169;50% - JEANS + POESIA CONCRETA;M2929006;30437;19/05/2020;31/12/2021;139,9;69,95
174;BLACK 2020;M3210021;40616;10/11/2020;31/12/2021;89;44,5
180;SALE 2021 CORRETA;M3120015;33902;26/12/2020;31/03/2021;159;79,5
180;SALE 2021 CORRETA;M3120015;33907;26/12/2020;31/03/2021;159;79,5
170;5% COLECAO NOVA;M3113069;36713;21/05/2020;31/12/2021;159;111,3
174;BLACK 2020;M3218037;40619;10/11/2020;31/12/2021;199;99,5
169;50% - JEANS + POESIA CONCRETA;M2929006;33806;19/05/2020;31/12/2021;139,9;69,95
169;50% - JEANS + POESIA CONCRETA;M2929006;33807;19/05/2020;31/12/2021;139,9;69,95
168;50% COLECAO ESTOQUE;M3221044;41726;07/05/2020;31/12/2021;239;119,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218050;43473;06/04/2020;31/12/2021;199;99,5
169;50% - JEANS + POESIA CONCRETA;M2929006;30608;19/05/2020;31/12/2021;139,9;69,95
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3210023;41527;06/04/2020;31/12/2021;99;49,5
174;BLACK 2020;M3224092;43551;10/11/2020;31/12/2021;59;29,5
174;BLACK 2020;M3224092;43553;10/11/2020;31/12/2021;59;29,5
174;BLACK 2020;M3224092;43554;10/11/2020;31/12/2021;59;29,5
176;BLACK 2020;M3213007;43742;13/11/2020;31/12/2021;169;101,4
169;50% - JEANS + POESIA CONCRETA;M2929006;32020;19/05/2020;31/12/2021;139,9;69,95
169;50% - JEANS + POESIA CONCRETA;M2929006;32027;19/05/2020;31/12/2021;139,9;69,95
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3210030;43469;06/04/2020;31/12/2021;79;39,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418012;43865;06/04/2020;31/12/2021;189;94,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424006;43921;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424024;44768;06/04/2020;31/12/2021;69;34,5
168;50% COLECAO ESTOQUE;M3115012;33778;07/05/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410002;42944;06/04/2020;31/12/2021;89;44,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421005;44774;06/04/2020;31/12/2021;219;109,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3420006;44850;06/04/2020;31/12/2021;149;74,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3420006;44853;06/04/2020;31/12/2021;149;74,5
169;50% - JEANS + POESIA CONCRETA;M3418002;42491;19/05/2020;31/12/2021;169;84,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218038;42513;06/04/2020;31/12/2021;209;104,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218038;42514;06/04/2020;31/12/2021;209;104,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424002;43695;06/04/2020;31/12/2021;139;69,5
168;50% COLECAO ESTOQUE;M3113016;33118;07/05/2020;31/12/2021;159;79,5
174;BLACK 2020;M3210025;42521;10/11/2020;31/12/2021;89;44,5
174;BLACK 2020;M3210025;42522;10/11/2020;31/12/2021;89;44,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3421004;43700;06/04/2020;31/12/2021;219;109,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429007;44159;06/04/2020;31/12/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218052;44178;06/04/2020;31/12/2021;249;124,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418021;44192;06/04/2020;31/12/2021;289;144,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3418021;44193;06/04/2020;31/12/2021;289;144,5
180;SALE 2021 CORRETA;M3224096;41587;26/12/2020;31/03/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424008;44207;06/04/2020;31/12/2021;129;64,5
169;50% - JEANS + POESIA CONCRETA;M3422010;44301;19/05/2020;31/12/2021;229;114,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423010;44446;06/04/2020;31/12/2021;49;24,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423010;44447;06/04/2020;31/12/2021;49;24,5
169;50% - JEANS + POESIA CONCRETA;M2921022;30943;19/05/2020;31/12/2021;219,9;109,95
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423012;44459;06/04/2020;31/12/2021;59;29,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423012;44468;06/04/2020;31/12/2021;59;29,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412012;44495;06/04/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218054;44509;06/04/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218054;44510;06/04/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218054;44515;06/04/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218054;44516;06/04/2020;31/12/2021;139;69,5
170;5% COLECAO NOVA;M3413002;44557;21/05/2020;31/12/2021;139;132,05
168;50% COLECAO ESTOQUE;M3222004;36505;07/05/2020;31/12/2021;399;199,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3224104;42502;06/04/2020;31/12/2021;109;54,5
180;SALE 2021 CORRETA;M3122030;34816;26/12/2020;31/03/2021;499;249,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3126007;35801;06/04/2020;31/12/2021;199;99,5
174;BLACK 2020;M3221003;36290;10/11/2020;31/12/2021;199;99,5
168;50% COLECAO ESTOQUE;M3122042;37837;07/05/2020;31/12/2021;429;214,5
168;50% COLECAO ESTOQUE;M3222036;40475;07/05/2020;31/12/2021;229;114,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3219013;40864;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3219013;40866;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3219013;40867;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3219013;40868;06/04/2020;31/12/2021;129;64,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3219013;40869;06/04/2020;31/12/2021;129;64,5
174;BLACK 2020;M3218041;41416;10/11/2020;31/12/2021;159;79,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218038;41858;06/04/2020;31/12/2021;209;104,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3218038;41859;06/04/2020;31/12/2021;209;104,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3210028;42408;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3210028;42411;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3210028;42413;06/04/2020;31/12/2021;99;49,5
180;SALE 2021 CORRETA;M3224097;41202;26/12/2020;31/03/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3126009;36245;06/04/2020;31/12/2021;249;124,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410002;42923;06/04/2020;31/12/2021;89;44,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424013;43203;06/04/2020;31/12/2021;119;59,5
168;50% COLECAO ESTOQUE;M3224115;43570;07/05/2020;31/12/2021;69;34,5
168;50% COLECAO ESTOQUE;M3224115;43572;07/05/2020;31/12/2021;69;34,5
168;50% COLECAO ESTOQUE;M3224115;43574;07/05/2020;31/12/2021;69;34,5
168;50% COLECAO ESTOQUE;M3224115;43577;07/05/2020;31/12/2021;69;34,5
168;50% COLECAO ESTOQUE;M2915019;29499;07/05/2020;31/12/2021;179,9;89,95
168;50% COLECAO ESTOQUE;M3129002;31261;07/05/2020;31/12/2021;139,9;69,95
174;BLACK 2020;M3221003;37289;10/11/2020;31/12/2021;199;99,5
174;BLACK 2020;M3221003;37291;10/11/2020;31/12/2021;199;99,5
174;BLACK 2020;M3221003;37292;10/11/2020;31/12/2021;199;99,5
168;50% COLECAO ESTOQUE;M3221043;40100;07/05/2020;31/12/2021;169;84,5
168;50% COLECAO ESTOQUE;M3221043;40103;07/05/2020;31/12/2021;169;84,5
174;BLACK 2020;M3218037;41035;10/11/2020;31/12/2021;199;99,5
174;BLACK 2020;M3011008;29352;10/11/2020;31/12/2021;269,9;134,95
169;50% - JEANS + POESIA CONCRETA;M2918057;30341;19/05/2020;31/12/2021;249,9;124,95
180;SALE 2021 CORRETA;M3210031;43367;26/12/2020;31/03/2021;89;44,5
180;SALE 2021 CORRETA;M3210031;43370;26/12/2020;31/03/2021;89;44,5
180;SALE 2021 CORRETA;M3210031;43373;26/12/2020;31/03/2021;89;44,5
180;SALE 2021 CORRETA;M3210031;43382;26/12/2020;31/03/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3412002;44080;19/05/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3422004;44101;06/04/2020;31/12/2021;229;114,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412005;44272;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412005;44276;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412005;44278;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3412008;44312;06/04/2020;31/12/2021;79;39,5
169;50% - JEANS + POESIA CONCRETA;M3423011;44529;19/05/2020;31/12/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3423011;44530;19/05/2020;31/12/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3423011;44531;19/05/2020;31/12/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3423011;44533;19/05/2020;31/12/2021;89;44,5
169;50% - JEANS + POESIA CONCRETA;M3423011;44535;19/05/2020;31/12/2021;89;44,5
174;BLACK 2020;M3212030;41208;10/11/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3211011;41522;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3211011;41524;06/04/2020;31/12/2021;99;49,5
168;50% COLECAO ESTOQUE;M3224078;41719;07/05/2020;31/12/2021;109;54,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424026;44545;06/04/2020;31/12/2021;79;39,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424026;44550;06/04/2020;31/12/2021;79;39,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3424026;44551;06/04/2020;31/12/2021;79;39,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3423017;45000;06/04/2020;31/12/2021;89;44,5
180;SALE 2021 CORRETA;M2918084;31332;26/12/2020;31/03/2021;129,9;64,95
168;50% COLECAO ESTOQUE;M3111014;33528;07/05/2020;31/12/2021;149;74,5
168;50% COLECAO ESTOQUE;M3111014;33529;07/05/2020;31/12/2021;149;74,5
169;50% - JEANS + POESIA CONCRETA;M3115031;34575;19/05/2020;31/12/2021;159;111,3
169;50% - JEANS + POESIA CONCRETA;M3115033;34586;19/05/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3211011;38872;06/04/2020;31/12/2021;99;49,5
169;50% - JEANS + POESIA CONCRETA;M3429016;45363;19/05/2020;31/12/2021;139;69,5
180;SALE 2021 CORRETA;M3119014;32807;26/12/2020;31/03/2021;149,9;74,95
180;SALE 2021 CORRETA;M3119014;32808;26/12/2020;31/03/2021;149,9;74,95
169;50% - JEANS + POESIA CONCRETA;M3215016;39999;19/05/2020;31/12/2021;159;79,5
180;SALE 2021 CORRETA;M3220005;43232;26/12/2020;31/03/2021;149;74,5
168;50% COLECAO ESTOQUE;M3223026;40565;07/05/2020;31/12/2021;119;59,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410011;45227;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410011;45228;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3410011;45229;06/04/2020;31/12/2021;99;49,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3417001;43594;06/04/2020;31/12/2021;179;89,5
168;50% COLECAO ESTOQUE;M3115005;31223;07/05/2020;31/12/2021;189;94,5
180;SALE 2021 CORRETA;M3119003;32754;26/12/2020;31/03/2021;129,9;64,95
169;50% - JEANS + POESIA CONCRETA;M3411015;45477;19/05/2020;31/12/2021;139;69,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429014;45496;06/04/2020;31/12/2021;169;84,5
163;FLASH SALE ATACADO -CICLOS E NIRVANA 60%;M3429014;45497;06/04/2020;31/12/2021;169;84,5
169;50% - JEANS + POESIA CONCRETA;M3426001;45603;19/05/2020;31/12/2021;179;89,5
169;50% - JEANS + POESIA CONCRETA;M3426001;45610;19/05/2020;31/12/2021;179;89,5
